"AgtId","variable","value","Con","Contp","PP","PPName","Reg","Agt","Dat","Status","Agtp","Stage","StageSub","third_parties"
1,"Med",1,"Angola","Government",4,"Angola: UNITA process","Africa (excl MENA)","Final Timetable for the Implementation of the Lusaka Protocol, Approved by the Joint Commission at Luanda, 9 January 1998","1998-01-09","Multiparty signed/agreed","Intra","Imp","ImpMod",0
1,"Polps",1,"Angola","Government",4,"Angola: UNITA process","Africa (excl MENA)","Final Timetable for the Implementation of the Lusaka Protocol, Approved by the Joint Commission at Luanda, 9 January 1998","1998-01-09","Multiparty signed/agreed","Intra","Imp","ImpMod",0
1,"SsrPsf",1,"Angola","Government",4,"Angola: UNITA process","Africa (excl MENA)","Final Timetable for the Implementation of the Lusaka Protocol, Approved by the Joint Commission at Luanda, 9 January 1998","1998-01-09","Multiparty signed/agreed","Intra","Imp","ImpMod",0
2,"GRef",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"SsrArm",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"GeWom",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"SsrPol",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"LaEn",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"HrMob",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"SsrPsf",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Polps",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Ele",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Mps",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Terps",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Med",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Pubad",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"GeMe",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"GCh",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"StDef",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"ConRen",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
2,"Pol",1,"Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",140,"Bosnia peace process","Europe and Eurasia","Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton","1995-11-10","Multiparty signed/agreed","Intra","Imp","ImpMod",1
3,"ConRen",1,"Central African Republic","Government",16,"CAR: Bangui process","Africa (excl MENA)","Declaration of Heads of State, Bangui (Bangui Accords)","1997-01-25","Multiparty signed/agreed","InterIntra","Ren","Repre",0
3,"Civso",1,"Central African Republic","Government",16,"CAR: Bangui process","Africa (excl MENA)","Declaration of Heads of State, Bangui (Bangui Accords)","1997-01-25","Multiparty signed/agreed","InterIntra","Ren","Repre",0
3,"SsrPsf",1,"Central African Republic","Government",16,"CAR: Bangui process","Africa (excl MENA)","Declaration of Heads of State, Bangui (Bangui Accords)","1997-01-25","Multiparty signed/agreed","InterIntra","Ren","Repre",0
4,"StDef",1,"(East Timor)","Government/territory",63,"East Timor-Indonesia peace process","Asia and Pacific","UN Security Council Resolution 1236","1999-05-07","Unilateral document","InterIntra","Imp","ImpOth",0
5,"GRef",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"SsrDdr",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"Civso",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"SsrPol",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"HrMob",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"HrGen",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"Dev",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"Terr",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"SsrPsf",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"HrDem",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
5,"StDef",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","UN Security Council Resolution 1244","1999-06-10","Unilateral document","InterIntra","SubPar","Iss",0
6,"SsrPsf",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","Kosovo Peace Plan","1999-06-03","Unilateral document","Intra","Pre","Prin",1
6,"Terps",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","Kosovo Peace Plan","1999-06-03","Unilateral document","Intra","Pre","Prin",1
6,"Civso",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","Kosovo Peace Plan","1999-06-03","Unilateral document","Intra","Pre","Prin",1
6,"HrMob",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","Kosovo Peace Plan","1999-06-03","Unilateral document","Intra","Pre","Prin",1
6,"StDef",1,"Kosovo/Serbia/Yugoslavia (former)","Government/territory",149,"Kosovo process","Europe and Eurasia","Kosovo Peace Plan","1999-06-03","Unilateral document","Intra","Pre","Prin",1
8,"LaEn",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"PolPar",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"HrCp",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Med",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Pol",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"HrGen",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Ele",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"HrCit",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"GCh",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Cons",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Dev",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
8,"Civso",1,"Gabon","Government",47,"Gabon peace process","Africa (excl MENA)","Accord de Paris","1994-10-07","Multiparty signed/agreed","Intra","SubComp","FrAg",1
9,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Rules Governing the Work of the Working Groups","1997-06-12","Multiparty signed/agreed","Intra","Pre","Prin",0
9,"GRef",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Rules Governing the Work of the Working Groups","1997-06-12","Multiparty signed/agreed","Intra","Pre","Prin",0
9,"Dev",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Rules Governing the Work of the Working Groups","1997-06-12","Multiparty signed/agreed","Intra","Pre","Prin",0
9,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Rules Governing the Work of the Working Groups","1997-06-12","Multiparty signed/agreed","Intra","Pre","Prin",0
9,"LaEn",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Rules Governing the Work of the Working Groups","1997-06-12","Multiparty signed/agreed","Intra","Pre","Prin",0
10,"Civso",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"SsrDdr",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"HrMob",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"SsrPsf",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"HrCp",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"GRa",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"GRe",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"StDef",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"Ce",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
10,"Terr",1,"Georgia/Russia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Final Document of the Moscow Meeting (Moscow Ceasefire)","1992-09-03","Multiparty signed/agreed","Intra","Cea","Ceas",1
12,"Ce",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva","1993-12-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
12,"GRef",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva","1993-12-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
12,"StDef",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Memorandum of understanding between the Georgian and Abkhaz sides at the negotiations held in Geneva","1993-12-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
13,"GRef",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Communiqué on the second round of negotiations between the Georgian and Abkhaz sides","1994-01-13","Multiparty signed/agreed","Intra","Pre","Proc",1
13,"StDef",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Communiqué on the second round of negotiations between the Georgian and Abkhaz sides","1994-01-13","Multiparty signed/agreed","Intra","Pre","Proc",1
13,"SsrDdr",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Communiqué on the second round of negotiations between the Georgian and Abkhaz sides","1994-01-13","Multiparty signed/agreed","Intra","Pre","Proc",1
13,"SsrFf",1,"Georgia/Abkhazia","Territory",48,"Abkhazia peace process","Europe and Eurasia","Communiqué on the second round of negotiations between the Georgian and Abkhaz sides","1994-01-13","Multiparty signed/agreed","Intra","Pre","Proc",1
17,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties","1998-01-22","Multiparty signed/agreed","Intra","Pre","Proc",1
17,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties","1998-01-22","Multiparty signed/agreed","Intra","Pre","Proc",1
18,"StDef",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State","1998-04-28","Multiparty signed/agreed","Intra","SubPar","Iss",0
18,"Dev",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State","1998-04-28","Multiparty signed/agreed","Intra","SubPar","Iss",0
18,"GRef",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State","1998-04-28","Multiparty signed/agreed","Intra","SubPar","Iss",0
19,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,","1998-05-22","Multiparty signed/agreed","Intra","Pre","Proc",1
19,"SsrPsf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,","1998-05-22","Multiparty signed/agreed","Intra","Pre","Proc",1
19,"SsrFf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,","1998-05-22","Multiparty signed/agreed","Intra","Pre","Proc",1
19,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,","1998-05-22","Multiparty signed/agreed","Intra","Pre","Proc",1
20,"SsrFf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol on the ceasefire, separation of armed formations and guarantees on the inadmissibility of forcible activities ('Gagra Protocol')","1998-05-25","Multiparty signed/agreed","Intra","Cea","Ceas",1
20,"SsrPsf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol on the ceasefire, separation of armed formations and guarantees on the inadmissibility of forcible activities ('Gagra Protocol')","1998-05-25","Multiparty signed/agreed","Intra","Cea","Ceas",1
20,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol on the ceasefire, separation of armed formations and guarantees on the inadmissibility of forcible activities ('Gagra Protocol')","1998-05-25","Multiparty signed/agreed","Intra","Cea","Ceas",1
20,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol on the ceasefire, separation of armed formations and guarantees on the inadmissibility of forcible activities ('Gagra Protocol')","1998-05-25","Multiparty signed/agreed","Intra","Cea","Ceas",1
21,"HrGen",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"StDef",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"GRef",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"HrCp",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"HrMob",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
21,"Dev",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","1998-07-25","Multiparty signed/agreed","Intra","Pre","PreMix",1
22,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides","1998-09-02","Multiparty signed/agreed","Intra","Cea","Rel",1
22,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides","1998-09-02","Multiparty signed/agreed","Intra","Cea","Rel",1
22,"SsrPsf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides","1998-09-02","Multiparty signed/agreed","Intra","Cea","Rel",1
23,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Minutes of the meeting between the Georgian and Abkhaz sides on stabilization of the situation along the line separating the sides","1998-09-24","Multiparty signed/agreed","Intra","Pre","Conf",1
23,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Minutes of the meeting between the Georgian and Abkhaz sides on stabilization of the situation along the line separating the sides","1998-09-24","Multiparty signed/agreed","Intra","Pre","Conf",1
24,"Terr",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides","1998-12-18","Multiparty signed/agreed","Intra","Pre","Proc",1
24,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides","1998-12-18","Multiparty signed/agreed","Intra","Pre","Proc",1
25,"Ce",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the Meeting of Georgian and Abkhaz Sides","1998-12-21","Multiparty signed/agreed","Intra","Cea","Rel",1
25,"SsrFf",1,"Georgia/Abkhazia","Government/territory",48,"Abkhazia peace process","Europe and Eurasia","Protocol of the Meeting of Georgian and Abkhaz Sides","1998-12-21","Multiparty signed/agreed","Intra","Cea","Rel",1
27,"HrCp",1,"Haiti","Government",54,"Haitian peace process","Americas","Governors Island Accord","1993-07-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
27,"SsrPol",1,"Haiti","Government",54,"Haitian peace process","Americas","Governors Island Accord","1993-07-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
27,"HrGen",1,"Haiti","Government",54,"Haitian peace process","Americas","Governors Island Accord","1993-07-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
27,"SsrArm",1,"Haiti","Government",54,"Haitian peace process","Americas","Governors Island Accord","1993-07-01","Multiparty signed/agreed","Intra","SubPar","MultIss",1
28,"SsrPol",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"Civso",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"Pol",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"ConRen",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"SsrFf",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"HrCp",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
28,"Med",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol between President Jean-Bertrand Aristide and the parliamentary negotiating commission to find a definitive solution to the Haitian crisis","1992-02-23","Multiparty signed/agreed","Intra","SubPar","MultIss",0
29,"Pol",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol of agreement between President Jean-Bertrand Aristide and Prime Minister- Designate René Théodore under the auspices of the Organization of American States (OAS)","1992-02-25","Multiparty signed/agreed","Intra","SubPar","MultIss",1
29,"HrIi",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol of agreement between President Jean-Bertrand Aristide and Prime Minister- Designate René Théodore under the auspices of the Organization of American States (OAS)","1992-02-25","Multiparty signed/agreed","Intra","SubPar","MultIss",1
29,"Civso",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol of agreement between President Jean-Bertrand Aristide and Prime Minister- Designate René Théodore under the auspices of the Organization of American States (OAS)","1992-02-25","Multiparty signed/agreed","Intra","SubPar","MultIss",1
29,"HrGen",1,"Haiti","Government",54,"Haitian peace process","Americas","Protocol of agreement between President Jean-Bertrand Aristide and Prime Minister- Designate René Théodore under the auspices of the Organization of American States (OAS)","1992-02-25","Multiparty signed/agreed","Intra","SubPar","MultIss",1
